2015,24.4376,1030,228.26,3.825,5.175,212.28618,217.84382,304.98855,295.75826,-1.8,-4.2484251,75.653177,979.9,2.729,-2.51,-1.025,-1.555,-1.64,-1.815,-2.45,-3.07,-3.88,-61.439101,-67.01355,2.85,0.86,5.0575,0.145,2.266,1,1,318.69231,309.54408,-3.96,80.66
2015,24.479267,1130,226.855,4.345,5.365,353.03456,373.42657,306.30875,295.82381,-0.56,-4.3835589,65.005995,980.65,2.7285,-1.48,-0.475,-1.365,-1.575,-1.77,-2.45,-3.07,-3.88,-61.43913,-67.013536,2.835,0.87,5.3375,2.22,2.2685,1,1,321.97724,311.79705,-3.965,71.18
2015,24.520933,1230,208.8,4.31,5.34,455.75668,404.27739,305.26164,299.25302,0.025,-3.7771941,60.524736,981,2.7365,-1.015,-0.025,-1.225,-1.52,-1.75,-2.45,-3.08,-3.875,-61.439088,-67.013545,2.85,0.885,5.3435,4.41,2.2705,1,1,322.4872,315.70692,-3.285,67.595
2015,24.5626,1330,212.395,3.305,4.41,484.89309,431.68998,294.62075,302.46606,1.79,-3.3153444,53.783386,981.75,2.6035,-0.13,0.435,-1.055,-1.465,-1.725,-2.45,-3.08,-3.875,-61.439102,-67.013558,2.85,0.86,5.3365,7.24,2.2715,1,1,312.98251,319.95369,-2.66,61.82
2015,24.604267,1430,217.945,3.605,4.63,529.57512,477.59907,285.97283,303.20946,2.4,-2.8550812,51.117546,982.6,2.6305,0.125,0.71,-0.835,-1.38,-1.69,-2.445,-3.08,-3.87,-61.439054,-67.013559,2.82,0.86,5.3345,9.05,2.271,1,1,304.81663,321.22348,-2.195,59.43
2015,24.645933,1530,218.025,4.04,5.05,567.0894,511.44522,285.34571,302.9772,2.37,-2.8449501,50.358034,983.25,2.6555,0.215,0.73,-0.645,-1.3,-1.655,-2.44,-3.085,-3.87,-61.439009,-67.013509,2.835,0.86,5.334,9.875,2.2735,1,1,304.43511,321.21353,-2.21,58.725
2015,24.6876,1630,208.895,4.495,5.595,550.05438,493.4965,285.69879,302.51139,1.955,-2.7163674,51.3583,983.6,2.662,-0.115,0.65,-0.54,-1.24,-1.65,-2.445,-3.09,-3.87,-61.439073,-67.013542,2.86,0.85,5.3325,9.515,2.2725,1,1,304.21664,320.19347,-2.155,59.535
2015,24.729267,1730,200.1,4.235,5.575,538.46498,475.05828,279.67058,301.38557,1.735,-2.5952375,51.802188,984.25,2.6605,0.36,0.855,-0.445,-1.185,-1.635,-2.45,-3.1,-3.87,-61.43908,-67.013519,2.86,0.86,5.3315,8.77,2.2705,1,1,298.20696,318.95816,-2.015,59.88
2015,24.770933,1830,204.27,4.01,4.95,681.86636,553.88112,246.03662,301.39228,2.84,-2.3303646,45.421249,984.7,2.675,0.215,0.84,-0.325,-1.125,-1.62,-2.455,-3.105,-3.875,-61.439016,-67.013499,2.85,0.85,5.3335,10.885,2.272,1,1,266.90964,320.29768,-1.615,54.01
2015,24.8126,1930,203.145,3.65,4.685,517.79954,437.07459,277.31018,304.07951,2.415,-2.1966648,48.706096,984.9,2.659,0.02,0.725,-0.29,-1.105,-1.63,-2.465,-3.115,-3.885,-61.439008,-67.013507,2.85,0.87,5.3365,9.7,2.272,1,1,295.92786,321.41459,-1.575,57
2015,24.854267,2030,199.595,3.26,3.985,386.54608,324.31235,268.39267,302.21005,1.46,-2.3092621,54.374685,985.05,2.6555,-0.905,0.555,-0.31,-1.11,-1.66,-2.48,-3.135,-3.895,-61.439062,-67.013526,2.86,0.86,5.338,7.18,2.2705,1,1,285.14385,317.9387,-1.785,62.13
2015,24.895933,2130,200.78,2.53,3.09,329.01797,276.58508,243.52237,295.77812,1.47,-2.7257436,54.133005,985.15,2.6665,-2.31,0.585,-0.325,-1.125,-1.68,-2.5,-3.15,-3.915,-61.438957,-67.013521,2.87,0.835,5.3375,6.305,2.2725,1,1,259.83102,311.14566,-2.155,61.77
2015,24.9376,2230,205.745,1.975,2.58,212.00691,189.41725,229.54914,284.05753,-1.085,-4.5631039,60.970472,985.05,2.658,-4.415,0.39,-0.375,-1.155,-1.715,-2.525,-3.165,-3.93,-61.438978,-67.013545,2.85,0.835,5.3435,2.775,2.2705,1,1,244.11642,298.17958,-4.065,67.005
